"build_time_min","deploy_time_min","commit_size_loc","num_bugs","test_coverage_pct","ticket_resolution_h","team","module","priority","deploy_status"
4.79,9.39,142,1,58.2,31.07,"Equipo_2","Auth","Medium","Success"
4.99,9.35,127,4,99.37,11.61,"Equipo_2","Dashboard","Low","Success"
8.45,5.42,121,2,73.38,20.79,"Equipo_1","Payments","Low","Success"
15.41,7.54,118,0,84.98,14.63,"Equipo_2","API","Medium","Success"
12.47,8.83,153,0,60.05,61.67,"Equipo_5","Payments","Medium","Success"
14.09,4.82,112,1,88.38,47.95,"Equipo_4","Payments","Medium","Success"
9.15,7.82,106,3,57.82,35.13,"Equipo_2","Auth","Low","Success"
7.39,3.79,132,1,60.54,16.27,"Equipo_4","Database","Medium","Success"
10.11,7.67,108,0,55.94,13.5,"Equipo_4","Payments","Low","Success"
11.9,7.24,124,0,90.44,11.53,"Equipo_1","API","Medium","Success"
10.34,8.16,141,3,97.62,43.65,"Equipo_1","Dashboard","Medium","Failed"
12.97,9.83,134,1,80.66,15.85,"Equipo_3","API","Low","Success"
11.09,7.15,122,0,59.17,38.32,"Equipo_3","Dashboard","Medium","Failed"
10.88,12.59,105,3,79.29,47.27,"Equipo_1","API","Medium","Success"
13.22,6.17,134,1,71.94,13.17,"Equipo_1","Database","High","Success"
15.29,10.04,154,2,54.59,3.44,"Equipo_3","Dashboard","Medium","Success"
5.67,8.42,131,3,85.93,7.9,"Equipo_4","Payments","Low","Success"
8,9.27,94,2,93.72,5.83,"Equipo_1","Dashboard","Medium","Success"
9.84,12.19,117,1,47.9,8.87,"Equipo_2","Auth","Low","Success"
5.57,5.36,110,2,52,14.55,"Equipo_2","Dashboard","Critical","Success"
11.54,10.57,110,2,68.69,36.48,"Equipo_3","Auth","Low","Success"
8.26,4.71,123,2,46.32,13.67,"Equipo_3","Payments","Low","Success"
12.82,9.03,122,4,78.56,7.24,"Equipo_3","Auth","Low","Success"
6.21,4.22,135,3,70.04,7.58,"Equipo_4","Database","Low","Success"
6.58,5.87,126,3,51.47,12.59,"Equipo_1","Payments","Medium","Success"
4.34,6.38,127,0,59.22,13.34,"Equipo_4","Dashboard","Medium","Failed"
4.66,2.79,132,0,54.74,6.32,"Equipo_2","Payments","Medium","Success"
17.86,7.08,130,5,94.27,18.64,"Equipo_5","Auth","Low","Success"
8.99,4.62,108,0,94.59,24.7,"Equipo_5","Auth","Medium","Success"
11.64,0.5,128,1,52.69,13.86,"Equipo_1","API","High","Success"
13.15,7.59,122,0,99.69,4.23,"Equipo_1","API","Low","Success"
9.71,9.67,109,0,67.96,8.46,"Equipo_2","Auth","High","Success"
5.72,5.02,113,0,85.34,10.56,"Equipo_5","Database","Medium","Failed"
4.57,6.44,128,3,90.28,27.83,"Equipo_3","API","Low","Success"
6.9,8.43,122,0,47.7,12.52,"Equipo_1","API","Low","Success"
7.33,7.29,109,3,85.85,15.61,"Equipo_3","API","Medium","Success"
7.69,6.95,101,2,80.02,2.49,"Equipo_2","Auth","Medium","Success"
21.02,11.09,120,0,75.89,0.87,"Equipo_3","Payments","High","Success"
19.74,11.44,137,1,72.68,9.97,"Equipo_3","Payments","Low","Success"
3.18,7.53,136,2,50.56,3.46,"Equipo_1","Dashboard","Low","Success"
9.48,9.48,125,2,56.88,10.37,"Equipo_4","Database","Medium","Success"
10.53,7.32,108,2,83.34,5.44,"Equipo_3","API","High","Success"
4.14,8.36,124,1,72.96,44.92,"Equipo_4","API","Medium","Success"
7.64,6.41,135,1,53.1,17.5,"Equipo_5","Auth","Low","Success"
5.76,5.69,118,2,94.43,8.21,"Equipo_4","Dashboard","Medium","Success"
27.91,11.81,108,3,84.56,21.64,"Equipo_5","Dashboard","Medium","Success"
13.33,11.1,116,2,54.72,28.31,"Equipo_1","API","Low","Success"
4.61,9.35,120,2,67.49,7.43,"Equipo_5","Auth","Low","Success"
13.37,2.39,128,1,68.23,17.92,"Equipo_2","Auth","Low","Success"
9.3,6.59,106,3,56.71,33.45,"Equipo_3","Database","Low","Success"
6.77,4.86,92,0,65.32,34.01,"Equipo_2","Database","Low","Success"
4.87,9.61,121,5,86.06,13.34,"Equipo_5","API","Medium","Success"
11.3,9.45,136,2,72.3,32.12,"Equipo_2","API","Low","Success"
6.3,6.42,140,0,70.52,33.96,"Equipo_3","API","High","Success"
9.7,10.61,106,3,45.19,9.8,"Equipo_5","Auth","Medium","Success"
8.73,10.17,138,0,55.64,5.32,"Equipo_2","API","Medium","Success"
11.07,5.7,135,0,84.61,10.29,"Equipo_3","Dashboard","Critical","Success"
25.61,7.87,120,1,87.06,17.32,"Equipo_5","Payments","Medium","Failed"
11.4,7.85,114,0,76.06,12.8,"Equipo_1","Dashboard","Low","Failed"
17.11,6.72,126,0,53.01,50.14,"Equipo_2","Database","Medium","Success"
11.31,6.22,130,3,70,33.94,"Equipo_1","Payments","Medium","Failed"
15.82,8.99,119,1,58.59,15.12,"Equipo_2","Payments","Medium","Success"
12.53,11.25,128,3,67.8,43.38,"Equipo_1","API","Low","Success"
6.55,8.87,132,3,88.92,46.86,"Equipo_4","Database","Low","Success"
4.15,10.23,117,1,65.22,45.71,"Equipo_2","Dashboard","High","Success"
3.59,5.65,119,1,96.07,47.09,"Equipo_1","Auth","Low","Success"
3.89,5.63,127,1,66.55,28.05,"Equipo_3","Dashboard","High","Success"
13.11,9.03,144,1,73.4,31.09,"Equipo_4","Dashboard","Medium","Success"
12.46,5.76,111,2,90.12,9.92,"Equipo_5","Database","Low","Success"
10.32,8.41,116,0,58.81,11.76,"Equipo_2","Dashboard","High","Success"
16.45,5.36,138,3,60.67,5.95,"Equipo_5","API","Medium","Success"
3.69,7.03,128,3,83.39,28.05,"Equipo_4","API","Medium","Success"
12.8,5.24,116,0,67.69,37.47,"Equipo_2","Auth","Low","Success"
15.51,7.55,114,3,53.85,42.18,"Equipo_3","API","Medium","Success"
15.34,6.53,113,0,57.42,22.09,"Equipo_3","Auth","Low","Success"
7.42,10.68,119,2,49.23,6.1,"Equipo_4","API","Medium","Success"
9.34,9.02,115,1,69.41,23.04,"Equipo_5","Auth","Low","Success"
20.75,8.01,117,1,84.07,9.17,"Equipo_3","Payments","High","Success"
26.04,5.95,126,1,47.74,51.91,"Equipo_4","Database","Low","Success"
6.38,9.21,99,1,79.94,8.69,"Equipo_4","Database","Low","Success"
11.38,8.94,120,2,99.83,13.5,"Equipo_1","Auth","Low","Failed"
6.28,6.49,146,0,58.08,14.77,"Equipo_5","API","Medium","Success"
8.09,11.54,104,0,51.28,20.84,"Equipo_4","Dashboard","Medium","Success"
1.77,9.39,127,2,90.54,10.23,"Equipo_3","API","Low","Success"
9.01,10.45,125,1,79.75,16.03,"Equipo_5","Database","Medium","Rolled_Back"
8.66,6.53,117,2,92.9,19.34,"Equipo_3","Payments","Low","Success"
5.28,10.35,125,5,97.6,14.59,"Equipo_1","Database","Medium","Success"
7.25,7.84,118,0,61.65,17.8,"Equipo_5","API","Medium","Success"
6.29,7.36,105,2,89.49,7.87,"Equipo_4","API","Medium","Success"
10.81,5.83,121,1,75.99,23.02,"Equipo_5","Database","Medium","Success"
3.87,2.48,117,2,75.24,25.29,"Equipo_3","Payments","Low","Failed"
14.34,5.71,138,2,75.09,10.06,"Equipo_4","API","High","Success"
2.04,7.39,116,2,65.71,7.03,"Equipo_3","Auth","High","Success"
8.99,10.69,130,1,88.48,4.48,"Equipo_5","Auth","Medium","Success"
4.75,8.8,130,0,66.4,16.13,"Equipo_1","Dashboard","High","Failed"
11.72,8.32,120,0,48.11,27.8,"Equipo_1","Auth","Low","Failed"
8.47,8.27,129,2,65.27,13.45,"Equipo_1","Auth","Medium","Failed"
15.33,8.67,122,0,98.95,32.02,"Equipo_1","API","High","Success"
11.24,8.29,107,1,47.57,11.55,"Equipo_1","Database","High","Success"
4.3,5.69,121,2,94.51,6.2,"Equipo_5","Payments","Medium","Success"
2.15,11.31,143,0,67.03,19.45,"Equipo_5","Auth","High","Success"
8.44,7.17,119,0,87.24,8.54,"Equipo_5","Dashboard","Low","Success"
10.88,11.78,117,1,56.15,42.42,"Equipo_4","Database","Low","Success"
13.68,4.82,135,2,87.11,24.31,"Equipo_5","API","High","Success"
12.89,6.55,127,1,46.5,14.38,"Equipo_5","Payments","Medium","Success"
6.42,5.18,105,2,74.5,22.69,"Equipo_4","API","Medium","Rolled_Back"
19.92,7.99,117,1,65.47,34.42,"Equipo_5","Auth","Low","Success"
7.78,7.84,118,0,70.24,36.93,"Equipo_4","Database","Medium","Success"
6.96,9.44,97,0,53.99,8.74,"Equipo_2","Dashboard","Low","Failed"
13.91,9.49,125,3,75.02,20.1,"Equipo_4","Auth","Medium","Success"
10.74,8.23,125,2,54.21,44.63,"Equipo_3","API","Medium","Success"
7.05,11.68,110,3,77.88,27.72,"Equipo_1","Dashboard","Medium","Success"
10.2,9.65,148,2,64.01,31.28,"Equipo_2","Database","Medium","Success"
14.44,5.23,129,1,99.38,7.39,"Equipo_1","Auth","Medium","Success"
12.91,8.41,113,3,47.51,16.22,"Equipo_1","Auth","High","Success"
6.44,10.17,128,1,84.31,4.69,"Equipo_2","Auth","High","Success"
9.25,7.05,105,2,50.61,11.99,"Equipo_5","Payments","Low","Success"
8.87,5.18,118,1,74.87,15.71,"Equipo_3","Database","Medium","Success"
13.75,11.35,124,0,56.4,8.46,"Equipo_5","Payments","Medium","Success"
12.45,7.15,115,3,49.73,11.39,"Equipo_5","Auth","Low","Failed"
6.54,6.61,101,2,56.54,7.64,"Equipo_1","Database","Medium","Success"
12.9,7.7,119,0,70.9,4.46,"Equipo_3","Dashboard","Low","Success"
12.16,7.24,130,0,92,23.95,"Equipo_3","Database","Low","Success"
12.12,9.84,114,0,67.41,10.98,"Equipo_1","API","High","Failed"
15.82,9.12,117,0,52.34,47.98,"Equipo_2","Dashboard","High","Failed"
7.89,11.1,104,1,81.65,14.67,"Equipo_3","Payments","Low","Failed"
11.61,7.7,111,1,54.51,39.11,"Equipo_1","Dashboard","Critical","Failed"
6.12,8.34,129,1,52.79,12.54,"Equipo_2","Database","High","Success"
14.66,6.65,151,0,74.78,22.98,"Equipo_2","API","Medium","Success"
15.88,9.58,117,1,63.08,32.35,"Equipo_1","Dashboard","Medium","Success"
6.41,5.09,130,0,75.38,22.3,"Equipo_1","API","Medium","Success"
8.41,7.97,105,2,82.82,11.59,"Equipo_4","Auth","High","Success"
5.54,8.97,105,1,91.78,8.19,"Equipo_3","API","High","Success"
7.46,9.78,114,1,86.04,10.31,"Equipo_1","Auth","Medium","Success"
6.73,6.4,115,0,72.63,19.79,"Equipo_3","Payments","Medium","Success"
10.79,7.14,107,1,45.63,34.08,"Equipo_1","Dashboard","High","Success"
10.48,6.74,131,4,69.42,9.8,"Equipo_3","Dashboard","Low","Success"
9.29,9.75,111,2,81.47,8.47,"Equipo_1","Auth","High","Success"
6.59,9.95,118,0,86.24,6.71,"Equipo_2","API","Low","Success"
12.87,7.14,112,0,85.08,12.7,"Equipo_4","API","Medium","Failed"
10.1,6.47,111,1,61.94,2.57,"Equipo_5","Dashboard","Medium","Success"
11.07,7.3,110,1,77.03,57.09,"Equipo_1","API","Low","Success"
12.94,3.91,113,4,97.03,1.59,"Equipo_3","Auth","Medium","Success"
8.82,4.09,123,1,70.36,4.48,"Equipo_5","Database","High","Success"
15.08,4.78,128,1,55.82,26.04,"Equipo_2","Database","Medium","Success"
14.52,10.7,111,0,60.69,47.83,"Equipo_5","Dashboard","Low","Success"
8.76,9.97,117,3,56.78,21.97,"Equipo_4","Auth","Medium","Rolled_Back"
6.61,5.77,133,1,51.7,12.38,"Equipo_1","Dashboard","Low","Success"
7.24,9.62,117,1,55.14,6.95,"Equipo_5","Database","Low","Success"
12.19,7.35,104,1,94.37,53.35,"Equipo_1","Auth","Low","Success"
6.64,9.02,120,0,71.8,27.93,"Equipo_4","Database","Medium","Success"
16,11.02,105,1,84.77,7.92,"Equipo_5","Payments","Medium","Success"
12.34,8.56,114,1,85.62,12.75,"Equipo_3","API","High","Success"
13.68,9.99,123,1,89.49,39.02,"Equipo_5","Payments","Low","Success"
8.19,9.95,122,2,71.57,31.26,"Equipo_3","Payments","Medium","Success"
14.15,11.15,138,1,91.88,7.73,"Equipo_5","API","High","Failed"
9.92,10.41,103,3,51.22,30.16,"Equipo_5","Dashboard","Low","Success"
3.73,10.62,121,1,85.24,31.19,"Equipo_4","Dashboard","High","Success"
9.16,6.68,134,2,85.45,13.15,"Equipo_2","Dashboard","Medium","Failed"
6.56,7.43,106,3,50.16,17.24,"Equipo_1","Database","High","Success"
8.28,9.75,128,0,97.19,13.2,"Equipo_1","Payments","Medium","Success"
7.09,7.61,124,0,75.05,23.03,"Equipo_4","API","Low","Success"
5.53,10.03,113,2,83.68,9.48,"Equipo_4","Payments","Medium","Rolled_Back"
6.79,7.42,121,1,87.92,29.57,"Equipo_2","Database","Medium","Success"
4.53,9.7,119,1,51.38,8.94,"Equipo_2","Payments","Low","Success"
5.75,3.83,128,2,67.44,14.31,"Equipo_2","Dashboard","Low","Failed"
4.25,6.97,96,1,90.27,49.96,"Equipo_4","Dashboard","High","Success"
8.33,8.64,141,1,92.67,21.26,"Equipo_2","API","Medium","Success"
14.81,13.76,116,2,49.08,24.54,"Equipo_2","API","Medium","Success"
7.1,6.58,119,8,60.39,33.5,"Equipo_4","Auth","Low","Success"
8.21,9.42,126,0,71.98,47.07,"Equipo_5","Auth","Low","Success"
7.54,11.29,103,1,76.14,16,"Equipo_2","Auth","High","Success"
20.24,6.09,107,3,63.17,9.43,"Equipo_3","Database","Low","Success"
14.46,4.11,110,3,89.53,40.47,"Equipo_2","Dashboard","Low","Success"
5.71,6.81,128,1,87.75,40.55,"Equipo_1","API","Low","Failed"
5.9,9.36,104,1,98.07,32.99,"Equipo_2","Dashboard","Medium","Success"
8.7,5.68,117,1,85.28,49.05,"Equipo_1","Database","Medium","Success"
17.25,6.23,133,1,46.93,14.41,"Equipo_1","API","Low","Success"
16.15,9.77,112,0,56.28,26.59,"Equipo_5","API","Critical","Success"
10.74,7.96,117,1,71.91,1.5,"Equipo_2","Payments","Medium","Success"
5.25,11.08,113,2,45.73,6.26,"Equipo_5","Payments","Low","Failed"
11.01,3.4,126,1,69.87,28.55,"Equipo_5","Database","Low","Failed"
8,8.19,119,0,86.9,0.8,"Equipo_5","Auth","Low","Success"
4.6,8.04,125,0,87.66,6.74,"Equipo_5","Database","High","Success"
8.56,9.82,139,2,61.81,22.92,"Equipo_5","API","Low","Success"
7.88,11.27,121,3,97.65,6.65,"Equipo_1","Database","Medium","Failed"
8.54,10.01,129,0,62.68,6.42,"Equipo_3","API","High","Success"
8.75,6.56,122,3,57.75,50.14,"Equipo_2","API","Low","Success"
5.55,8.92,111,2,63,29.01,"Equipo_2","Dashboard","Low","Success"
7.05,13.09,122,2,57.78,22.13,"Equipo_2","Dashboard","High","Success"
13.06,6.83,110,4,97.08,15.45,"Equipo_4","Payments","High","Success"
11.04,6.35,118,0,74.12,23.23,"Equipo_2","Database","Critical","Success"
17.81,9.2,110,0,51.61,17.66,"Equipo_1","Auth","Low","Success"
7.16,14.04,133,1,58.21,17.56,"Equipo_1","API","Low","Success"
16.3,3.3,128,0,56.12,9.63,"Equipo_1","Dashboard","High","Success"
7.55,5.05,123,2,83.14,20.45,"Equipo_5","Auth","Medium","Success"
14.7,7.08,135,1,62.36,37.71,"Equipo_1","Auth","Low","Success"
14.31,5.98,112,4,53.15,5.83,"Equipo_2","Database","Medium","Success"
9.75,10.96,116,2,51.84,31.07,"Equipo_4","Database","Low","Success"
7.87,7,124,3,92.03,7.22,"Equipo_1","Auth","Low","Success"
6.29,12.34,117,2,70.98,40.18,"Equipo_3","API","High","Success"
6.21,4.72,118,1,90,6.19,"Equipo_3","Payments","Medium","Success"
8.98,7.84,121,3,65.03,19.84,"Equipo_2","API","Medium","Success"
10.43,7.72,108,2,62.32,8.61,"Equipo_3","Payments","High","Success"
6.2,11.11,119,2,61.95,29.8,"Equipo_1","Dashboard","Low","Rolled_Back"
12.42,5.67,124,1,60.48,0.87,"Equipo_1","Auth","Medium","Failed"
8.58,7.1,125,2,81.44,35.62,"Equipo_2","Database","Medium","Success"
8.58,9.32,120,1,70.83,11.68,"Equipo_3","Dashboard","Critical","Success"
9.06,6.76,114,3,86.41,6.93,"Equipo_5","Auth","High","Success"
5.53,10.47,128,1,95.15,35.1,"Equipo_3","API","Medium","Success"
9.18,8.95,115,2,67.76,23.57,"Equipo_3","Dashboard","Low","Failed"
9.69,9.29,128,0,55.48,73.38,"Equipo_5","API","Medium","Success"
17.57,8.21,146,4,72.55,3.83,"Equipo_5","API","High","Rolled_Back"
9.84,10.1,119,1,66.07,28.14,"Equipo_2","Payments","Low","Success"
5.64,12.84,129,0,52.62,25.42,"Equipo_5","Dashboard","Low","Success"
7.87,8.4,132,2,48.09,5.11,"Equipo_4","Database","Low","Success"
11.77,7.07,120,2,79.54,10.71,"Equipo_2","API","Medium","Success"
5.06,8.02,152,3,69.36,5.13,"Equipo_2","API","Low","Success"
2.63,8.61,108,2,67.15,17.54,"Equipo_1","Payments","Critical","Success"
11.34,7.99,121,0,64.12,17.82,"Equipo_3","Payments","Medium","Failed"
6.74,12.7,123,2,65.96,35.71,"Equipo_1","Database","Low","Success"
10.27,8.45,142,0,70.73,36.89,"Equipo_3","Payments","Low","Rolled_Back"
10.88,8.39,117,3,59.72,8.5,"Equipo_4","Payments","Low","Success"
15.33,12.93,119,4,62.4,21.8,"Equipo_1","API","Low","Success"
9.71,7.61,126,1,78.4,17.62,"Equipo_2","Auth","Low","Success"
9.89,8.55,124,0,65.55,23.11,"Equipo_1","Auth","Low","Success"
11.75,10.49,118,2,92.13,26.09,"Equipo_1","Payments","Low","Success"
8.92,8.25,113,2,88.82,9.69,"Equipo_4","Dashboard","Low","Success"
6.87,7.49,119,1,83.41,19.4,"Equipo_4","Auth","Low","Success"
12.43,6.89,121,1,47.98,41.9,"Equipo_5","Auth","Medium","Success"
7.26,6.08,117,1,67.35,34.63,"Equipo_4","Auth","Low","Success"
11.35,10.62,98,2,50.59,42.54,"Equipo_3","API","Low","Failed"
19.42,5.14,117,3,81.55,7.8,"Equipo_2","Auth","Medium","Success"
5.41,8.34,120,3,69.26,16.49,"Equipo_1","Payments","Low","Success"
16.76,7.23,121,0,65.66,40.31,"Equipo_5","Payments","Medium","Success"
5.36,4.43,126,1,53.9,12.83,"Equipo_1","Payments","Medium","Success"
13.66,7.63,97,1,73.18,43.87,"Equipo_3","Auth","Medium","Success"
10.91,10.55,104,5,75.78,23.98,"Equipo_2","API","Medium","Success"
11.01,9,116,2,94,47.62,"Equipo_3","Auth","Low","Success"
14.79,6.08,118,2,88.07,22.03,"Equipo_1","Auth","Low","Success"
8.68,9.55,116,1,46.39,5.04,"Equipo_4","Payments","Medium","Failed"
5.08,9.01,137,3,52.22,10.84,"Equipo_4","API","Medium","Failed"
9.63,8.26,108,0,80.73,9.46,"Equipo_2","Database","High","Success"
25.49,8.75,129,0,64.44,4.41,"Equipo_1","API","High","Success"
5.64,6.65,129,1,80.05,6.98,"Equipo_4","Database","Low","Success"
4.63,6.26,124,1,91.39,15.19,"Equipo_5","API","Low","Success"
8.04,3.36,127,2,81.1,11.82,"Equipo_2","Payments","Critical","Success"
6.42,6.02,133,0,64.9,6.95,"Equipo_3","API","Low","Success"
11.01,8.39,128,4,49.61,43.37,"Equipo_4","Database","Low","Success"
5.1,8.05,124,2,49.76,28.76,"Equipo_4","Dashboard","Critical","Failed"
10.13,9.08,117,1,97.09,19.93,"Equipo_1","Auth","Critical","Success"
9.7,4.62,118,1,46.55,9.38,"Equipo_4","Payments","Low","Success"
13.38,7.24,121,1,98.36,44.65,"Equipo_3","Database","Medium","Success"
8.75,8.06,133,2,81.04,24.22,"Equipo_2","Auth","Low","Success"
8.95,6.02,152,2,58.07,38.18,"Equipo_1","Database","Medium","Rolled_Back"
18.06,10.62,117,2,50.47,19.06,"Equipo_5","API","Medium","Success"
2.44,4.84,124,0,73.72,17.2,"Equipo_4","Auth","Low","Success"
12.16,9.36,108,2,54.96,19.72,"Equipo_1","Payments","Medium","Success"
12.34,6.44,124,2,63.85,29.4,"Equipo_2","Database","Low","Success"
9.95,8.5,136,1,64.46,4.21,"Equipo_3","Auth","Medium","Success"
8.16,11.47,126,2,68.75,6.32,"Equipo_5","Auth","Low","Success"
9.53,8.61,116,1,77.53,9.09,"Equipo_3","API","Low","Success"
7.83,8.07,133,2,65.8,8.86,"Equipo_1","API","Medium","Success"
12.03,12.48,109,4,80.32,14.66,"Equipo_5","Payments","Low","Success"
15.41,7.13,122,0,92.04,20.63,"Equipo_5","Auth","Medium","Success"
11.25,7.14,101,0,78.64,46.42,"Equipo_4","Database","Low","Success"
4.85,7.53,119,1,95.08,3.07,"Equipo_5","Auth","Medium","Success"
4.17,7.93,125,4,85.87,10.74,"Equipo_3","Auth","Medium","Success"
9.97,9.6,118,4,58.55,9.66,"Equipo_2","Payments","Medium","Success"
27.5,6.17,122,3,85.66,13.36,"Equipo_3","Dashboard","Medium","Failed"
12.77,9.8,116,0,93.92,27.67,"Equipo_4","Auth","High","Success"
5.71,6.62,113,2,49.59,15.03,"Equipo_4","Dashboard","Low","Success"
8.01,2.92,136,1,77.36,4.22,"Equipo_5","Auth","Low","Success"
15.71,8.07,102,0,62.81,21.83,"Equipo_1","Database","Medium","Rolled_Back"
6.91,6.76,126,3,63.64,14.51,"Equipo_3","Auth","Medium","Success"
20.45,8.92,129,4,99.42,7.04,"Equipo_5","Dashboard","Critical","Failed"
7.87,11.61,125,0,73.65,13.57,"Equipo_1","Dashboard","Low","Success"
8.94,5.58,112,1,49.16,20.93,"Equipo_4","Auth","Medium","Success"
11.15,3.48,125,1,84.19,21.66,"Equipo_3","Dashboard","Low","Success"
3.49,4.17,109,0,90.34,1.79,"Equipo_3","Auth","Medium","Success"
31.03,1.18,123,2,73.13,10.54,"Equipo_2","Auth","Low","Failed"
5.39,3.11,99,1,67.85,4.98,"Equipo_5","API","Critical","Success"
13.45,9.87,126,2,99.62,20.72,"Equipo_2","API","Critical","Success"
5.24,9.85,134,1,70.84,10.24,"Equipo_1","Dashboard","Medium","Failed"
13.33,6.61,108,3,78.32,17.02,"Equipo_5","Payments","Low","Success"
4.67,6.55,112,4,47.63,37.63,"Equipo_1","Dashboard","High","Success"
7.6,7.18,104,2,49.14,9.1,"Equipo_2","Database","Low","Failed"
12.02,10.39,131,0,73.46,7.36,"Equipo_5","Payments","High","Rolled_Back"
7.64,9.32,122,0,61.56,25.24,"Equipo_1","API","High","Success"
4.49,8.78,134,1,61.46,27.35,"Equipo_1","API","High","Success"
8.95,6.9,113,1,64.76,19.87,"Equipo_3","Payments","Medium","Success"
11.52,6.85,131,0,79.61,16.82,"Equipo_4","Database","High","Success"
7.95,4.42,102,1,59.24,10.29,"Equipo_1","Dashboard","Medium","Success"
4.04,0.5,118,1,97.33,37.68,"Equipo_2","Payments","Low","Success"
7.68,8.27,135,2,55.01,33.62,"Equipo_5","API","Critical","Success"
14.28,3.77,129,2,96.62,61.09,"Equipo_4","Database","Medium","Success"
4.31,6.33,103,2,73.6,26.24,"Equipo_5","Auth","Medium","Success"
6.97,7.77,110,0,74.06,16.46,"Equipo_5","API","Medium","Success"
10.87,9.05,129,2,91.93,20.59,"Equipo_5","Payments","Low","Success"
6.12,8.81,119,3,78.06,33.42,"Equipo_2","Auth","Critical","Success"
9.88,6.75,119,0,45.21,3.47,"Equipo_1","API","Medium","Failed"
8.94,6.42,126,0,86.76,8.04,"Equipo_3","API","Low","Success"
10.09,10.01,122,0,84.04,15.64,"Equipo_2","Auth","High","Success"
22.85,10.08,127,3,46.3,13.86,"Equipo_1","Dashboard","Low","Success"
15.9,5.64,117,0,90.16,51.07,"Equipo_3","API","Medium","Rolled_Back"
9.62,5.65,116,0,66.57,22.15,"Equipo_5","API","Medium","Success"
6.49,7.78,115,3,86.23,18.18,"Equipo_4","API","Low","Success"
3.74,11.88,117,0,54.03,8.91,"Equipo_4","Dashboard","Low","Success"
9.43,8.26,129,3,57.08,34.18,"Equipo_1","Database","Low","Success"
5.34,6.33,126,0,49.58,9.86,"Equipo_5","Dashboard","Medium","Success"
9.95,5.19,137,1,49.1,18.54,"Equipo_2","Database","Medium","Success"
5.87,8.5,131,3,66.56,14.03,"Equipo_3","Database","Medium","Success"
5.64,8.63,114,2,96.58,5.68,"Equipo_1","API","Medium","Success"
6.07,2.89,154,0,70.68,19.33,"Equipo_5","Database","Medium","Success"
18.92,9.79,124,1,91.56,12.17,"Equipo_3","Database","Low","Success"
6,8.65,110,1,89.03,1.17,"Equipo_3","API","Low","Success"
14.35,10.3,120,1,45.81,21.68,"Equipo_1","Payments","Critical","Success"
9.79,7.72,101,1,52.67,5.77,"Equipo_2","Dashboard","Low","Success"
11.37,6.52,129,0,48.23,6.1,"Equipo_5","Auth","Medium","Failed"
5.32,8.3,119,1,86.13,6.48,"Equipo_3","Database","Low","Success"
15.95,5.49,120,1,52.98,8.91,"Equipo_5","Payments","Medium","Failed"
